callType,numberPhone,start,end
02,78962910167,20230518051653,20230518060450
01,71543723846,20230521211034,20230521230703
02,78762998936,20230528064949,20230528090247
02,72665053436,20230508174740,20230508180842
01,72888624431,20230503085627,20230503092219
02,79064019060,20230518221905,20230519003943
02,72665053436,20230507180444,20230507203048
02,79228123485,20230515120907,20230515150730
01,78811350544,20230517020647,20230517044304
01,75227542722,20230530195729,20230530214347
02,71887187492,20230503123152,20230503134805
01,72148441021,20230523084748,20230523095928
02,71031167031,20230530040812,20230530054254
01,75863349982,20230506051925,20230506051928
02,77255770545,20230506153041,20230506161143
02,75643963090,20230522082353,20230522105643
02,78134725398,20230511213234,20230511213745
01,76816042037,20230523173339,20230523191132
01,74956681202,20230524051515,20230524052112
01,78032677316,20230502112742,20230502115916
02,74202848786,20230506120232,20230506122354
02,77961488033,20230520054746,20230520080710
02,76684435787,20230519205151,20230519223308
01,73137136543,20230520095928,20230520100002
01,75641481971,20230519211914,20230519214951
02,74212772055,20230519011332,20230519035203
01,76457876746,20230513140331,20230513165206
02,71003834681,20230501012500,20230501020057
02,73585773389,20230526122240,20230526133246
01,78898752764,20230501092659,20230501094109
02,76147499273,20230504195313,20230504210936
02,73564370089,20230501044205,20230501054055
01,74498841869,20230518000357,20230518004537
01,79759482634,20230522114345,20230522121042
02,74257793273,20230512074022,20230512092114
01,75679817845,20230504114000,20230504115957
01,78699860437,20230521042426,20230521044929
01,73148072536,20230531211939,20230531235412
02,73149990813,20230516122018,20230516142345
01,74907785826,20230528032233,20230528034037
01,78035695737,20230516043007,20230516071411
01,77193126922,20230508022330,20230508050319
02,79175721470,20230506062814,20230506085213
02,76152078944,20230501115319,20230501130400
02,76955203772,20230516105827,20230516111518
02,75884979931,20230512145709,20230512155542
01,71175482653,20230505132017,20230505132025
01,78585258851,20230529003826,20230529014423
01,72642575109,20230529170604,20230529183010
01,74187790919,20230503001308,20230503001354
01,77916194253,20230531093113,20230531103604
02,73713556653,20230507080446,20230507104626
01,75792103348,20230509151646,20230509170409
02,73468611184,20230518085819,20230518112824
01,75842888851,20230524160610,20230524171345
01,75279494006,20230525050843,20230525060024
01,71462105378,20230514070650,20230514084329
01,72358483682,20230510041403,20230510061904
02,76983680240,20230525205125,20230525212919
01,75648273304,20230504005427,20230504013313
01,78574143096,20230524105757,20230524121354
01,74283606923,20230506212538,20230506235558
01,79163415994,20230513032033,20230513061835
01,72721310109,20230530175349,20230530193629
01,74715299052,20230505020644,20230505035346
02,79052145800,20230504191252,20230504193746
01,77142986742,20230531075830,20230531091540
01,77421305726,20230506054220,20230506080931
01,75153798640,20230530194847,20230530223005
01,73151066246,20230514212421,20230515000412
01,76955203772,20230513201744,20230513215855
01,73642314592,20230511040440,20230511051627
01,71818542069,20230522171932,20230522194935
01,72574050298,20230516172805,20230516201232
02,74582654927,20230503094842,20230503103448
01,79015491165,20230506195002,20230506221332
01,78828267251,20230506194820,20230506213853
01,74983775105,20230520025207,20230520034901
02,76531955068,20230515230549,20230516013317
01,79915229968,20230517002458,20230517022449
01,74926230420,20230504071854,20230504074355
01,72672870339,20230528100141,20230528114518
02,79676094387,20230522050019,20230522063018
02,77974655127,20230508101454,20230508112713
01,76352510776,20230529212406,20230529234933
01,73717774758,20230506014508,20230506033014
02,79557438322,20230526082347,20230526103014
01,71485017713,20230510060100,20230510084129
02,72447217847,20230515180654,20230515202041
01,76104125497,20230517012757,20230517012900
02,79576212244,20230512073241,20230512091539
02,77755385674,20230515104204,20230515120400
02,78954430622,20230520045522,20230520065611
01,76392750251,20230511230700,20230512011104
01,73574061725,20230502181546,20230502195809
01,76478021954,20230501210100,20230501224834
01,78698578579,20230528102437,20230528121508
02,75637573511,20230516011832,20230516033310
02,74012179041,20230521000331,20230521010815
01,73296071596,20230511002859,20230511015809
01,72141803118,20230521010451,20230521023439
01,71291117739,20230516192653,20230516214726
02,78069156245,20230516225944,20230516233940
02,74308169070,20230525080552,20230525095004
02,76525384511,20230501011959,20230501013820
02,77812094020,20230513220832,20230513222440
02,76294581797,20230520154713,20230520180006
02,72273961305,20230515021639,20230515051513
01,79157704345,20230515231617,20230515234800
01,78897263751,20230527204647,20230527213039
02,71031167031,20230522093125,20230522113805
02,71175482653,20230507190022,20230507202529
01,77726561528,20230507181041,20230507190115
01,78161334513,20230510021313,20230510041344
02,72165199794,20230519093734,20230519101351
02,77538378640,20230504124312,20230504150957
01,75711031958,20230528205351,20230528220216
01,79552068376,20230511072611,20230511084057
02,77884947684,20230529011824,20230529012709
02,71071380476,20230529035213,20230529060936
02,75318591891,20230507162013,20230507170854
02,76348668229,20230523130137,20230523144756
02,73895466919,20230520025943,20230520053647
02,79404302234,20230528220422,20230529002850
02,76248265659,20230516161943,20230516184842
01,71474515757,20230516213424,20230516234205
02,75622023520,20230505211821,20230505234946
02,71385020179,20230507022712,20230507041938
02,78272928323,20230518042937,20230518061344
02,77588550346,20230502040032,20230502041420
01,71426263194,20230531145728,20230531171251
01,78216983745,20230519042739,20230519050214
02,75834523050,20230524044234,20230524064306
01,75614704116,20230508125856,20230508145151
02,76095228732,20230512064649,20230512070203
02,75186071967,20230515100227,20230515103032
01,74952514465,20230528031800,20230528041416
02,71073390466,20230517040318,20230517045000
01,71927216792,20230529022202,20230529031346
01,76625029715,20230521024659,20230521025356
01,71348054462,20230502155140,20230502181621
02,75279494006,20230516133747,20230516134247
01,77908712196,20230503234146,20230504004657
01,75759663472,20230520060135,20230520061029
01,76104125497,20230515072907,20230515073954
01,74297751550,20230506123703,20230506140149
02,75636208388,20230517050546,20230517063059
02,76248265659,20230508022427,20230508050827
01,79921251756,20230521022018,20230521045239
02,78495651553,20230530005703,20230530024038
01,71165374670,20230513000526,20230513023005
01,78435364043,20230506150409,20230506172448
02,75598322895,20230510175717,20230510195924
02,73717774758,20230529072950,20230529101756
02,74844840049,20230504203855,20230504212106
01,73576725310,20230531150021,20230531152001
01,73972879689,20230531171416,20230531181859
01,72367060923,20230527100700,20230527123231
01,75513025288,20230525142557,20230525170500
01,77721629463,20230525171941,20230525201209
01,77451176486,20230501022755,20230501035424
01,74486891346,20230518220814,20230519001033
01,74074354663,20230523172222,20230523180457
02,77094643467,20230517204141,20230517222437
01,73989628674,20230519051423,20230519072934
02,74218502060,20230527203504,20230527214205
02,78212769494,20230526014403,20230526030750
02,74695929132,20230501062114,20230501085013
02,75641481971,20230514002437,20230514030234
01,73046122424,20230506033156,20230506054855
02,79691900547,20230505052926,20230505080422
01,77567653731,20230525065456,20230525093808
01,71459167975,20230512214506,20230512235050
02,71029681298,20230524154258,20230524173655
01,77337252551,20230528083729,20230528105941
01,77573312997,20230507204940,20230507230612
02,76348668229,20230530100204,20230530121602
01,77885082203,20230526101515,20230526104431
01,75839744770,20230527111218,20230527112634
01,75461838282,20230531185238,20230531204414
01,72361684412,20230514133150,20230514143638
02,78295312025,20230506025208,20230506043338
01,79526129185,20230529062449,20230529072442
02,77094643467,20230513102233,20230513113351
01,79691900547,20230520090732,20230520110212
02,75193976142,20230525115113,20230525141831
02,77166696156,20230529100137,20230529122440
02,76335650325,20230512143908,20230512172403
02,75636208388,20230517133751,20230517144400
02,73883605318,20230519121337,20230519130144
02,78952849385,20230524094504,20230524122858
02,71827754172,20230503043609,20230503051233
01,78029747117,20230517222324,20230518012239
01,77557583536,20230526235528,20230527011159
01,78069156245,20230509203038,20230509231712
02,75472072755,20230504074655,20230504095605
02,74382005263,20230529085747,20230529113251
01,78328247251,20230525030228,20230525033445
02,74287482666,20230526174434,20230526202504
02,71348054462,20230505135825,20230505164154
02,73989628674,20230523171410,20230523173455
02,78975831358,20230508122708,20230508143212
01,76053887304,20230518142119,20230518142702
02,79996437207,20230519041635,20230519051931
02,74353221058,20230515065658,20230515095400
01,76629073343,20230518220102,20230519003853
01,78254121602,20230522045436,20230522062713
02,79064019060,20230514131618,20230514131648
01,79555695567,20230510202616,20230510224525
02,77063108220,20230521174358,20230521190643
02,75351596015,20230507051312,20230507075546
02,73934996428,20230505144213,20230505160419
01,73554282992,20230527025945,20230527055507
01,71387971118,20230530122055,20230530130410
02,76984568307,20230524014600,20230524020942
01,78952849385,20230525130011,20230525140234
02,78809776346,20230505165918,20230505192318
02,78017489596,20230514152518,20230514171202
01,78031847052,20230525180905,20230525191341
01,75748761836,20230525045244,20230525053203
02,78011650064,20230506113634,20230506114421
01,77059679097,20230519205854,20230519221420
02,72426875109,20230522051135,20230522053902
01,73064884148,20230506232653,20230507020056
01,77137533262,20230508144241,20230508172034
01,71878032924,20230527040923,20230527063241
01,75756021087,20230522013113,20230522021406
01,76282941895,20230511113424,20230511124245
02,79399098202,20230508073104,20230508094441
01,71128714471,20230509081922,20230509093045
01,78304173049,20230518105353,20230518131400
02,78254121602,20230507071048,20230507094912
01,79279496837,20230515023618,20230515034307
02,78762998936,20230527052840,20230527061742
01,71387971118,20230520215507,20230521002805
01,73087356069,20230502000138,20230502011000
01,74408265521,20230530141342,20230530155805
01,75784116599,20230506083631,20230506110725
02,75905441578,20230511190346,20230511192505
02,71543723846,20230514024948,20230514035254
01,71967812694,20230505032914,20230505053610
01,75153798640,20230516030557,20230516053631
01,75643963090,20230508234722,20230509014949
01,75186071967,20230516160640,20230516163936
02,72642575109,20230509135207,20230509143613
01,71545649140,20230509152136,20230509161727
02,79385020951,20230516073800,20230516093524
02,72024357238,20230526152540,20230526171906
01,74642840928,20230503083936,20230503093424
02,78216983745,20230512192956,20230512194939
01,74342112854,20230517221505,20230517224616
01,77644871230,20230511074508,20230511081712
02,79076302369,20230528061011,20230528071816
02,79419957779,20230519064332,20230519075359
02,79823386317,20230505112913,20230505131924
02,79262607777,20230509100129,20230509124358
02,77063953377,20230504032045,20230504041155
02,77568834625,20230530153529,20230530182806
02,76001044819,20230507180740,20230507195315
01,76901240235,20230521041506,20230521064559
02,73934996428,20230520062616,20230520075237
01,75262331423,20230526083804,20230526092731
01,75262331423,20230510114213,20230510124023
01,71073390466,20230513071410,20230513072412
